 0.16 , 0.082, 0.761,-0.517
 0.16 , 0.081, 0.762,-0.518
 0.16 , 0.081, 0.763,-0.519
 0.161, 0.081, 0.763,-0.52 
 0.161, 0.081, 0.764,-0.521
 0.162, 0.081, 0.765,-0.522
 0.162, 0.081, 0.765,-0.523
 0.162, 0.081, 0.766,-0.524
 0.163, 0.081, 0.767,-0.525
 0.163, 0.081, 0.767,-0.526
 0.163, 0.081, 0.768,-0.527
 0.164, 0.081, 0.769,-0.528
 0.164, 0.081, 0.769,-0.529
 0.165, 0.081, 0.77 ,-0.53 
 0.165, 0.081, 0.771,-0.531
 0.165, 0.08 , 0.771,-0.532
 0.166, 0.08 , 0.772,-0.533
 0.166, 0.08 , 0.773,-0.534
 0.166, 0.08 , 0.773,-0.535
 0.167, 0.08 , 0.774,-0.535
 0.167, 0.08 , 0.775,-0.536
 0.167, 0.08 , 0.775,-0.537
 0.168, 0.08 , 0.776,-0.538
 0.168, 0.08 , 0.777,-0.539
 0.169, 0.08 , 0.777,-0.54 
 0.169, 0.08 , 0.778,-0.541
 0.169, 0.08 , 0.779,-0.542
 0.17 , 0.08 , 0.779,-0.543
 0.17 , 0.08 , 0.78 ,-0.544
 0.17 , 0.079, 0.781,-0.545
 0.171, 0.079, 0.781,-0.546
 0.171, 0.079, 0.782,-0.547
 0.171, 0.079, 0.783,-0.548
 0.172, 0.079, 0.783,-0.549
 0.172, 0.079, 0.784,-0.55 
 0.172, 0.079, 0.785,-0.551
 0.173, 0.079, 0.786,-0.552
 0.173, 0.079, 0.786,-0.553
 0.174, 0.079, 0.787,-0.554
 0.174, 0.079, 0.788,-0.555
 0.174, 0.078, 0.788,-0.556
 0.175, 0.078, 0.789,-0.557
 0.175, 0.078, 0.79 ,-0.558
 0.175, 0.078, 0.79 ,-0.559
 0.176, 0.078, 0.791,-0.56 
 0.176, 0.078, 0.792,-0.561
 0.176, 0.078, 0.792,-0.562
 0.177, 0.078, 0.793,-0.563
 0.177, 0.078, 0.794,-0.564
 0.177, 0.078, 0.795,-0.565
 0.178, 0.078, 0.795,-0.565
 0.178, 0.077, 0.796,-0.566
 0.179, 0.077, 0.797,-0.567
 0.179, 0.077, 0.797,-0.568
 0.179, 0.077, 0.798,-0.569
 0.18 , 0.077, 0.799,-0.57 
 0.18 , 0.077, 0.799,-0.571
 0.18 , 0.077, 0.8  ,-0.572
 0.181, 0.077, 0.801,-0.573
 0.181, 0.077, 0.801,-0.574
 0.181, 0.077, 0.802,-0.575
 0.182, 0.076, 0.803,-0.576
 0.182, 0.076, 0.804,-0.577
 0.182, 0.076, 0.804,-0.578
 0.183, 0.076, 0.805,-0.579
 0.183, 0.076, 0.806,-0.58 
 0.184, 0.076, 0.806,-0.581
 0.184, 0.076, 0.807,-0.582
 0.184, 0.076, 0.808,-0.583
 0.185, 0.076, 0.809,-0.584
 0.185, 0.076, 0.809,-0.585
 0.185, 0.075, 0.81 ,-0.586
 0.186, 0.075, 0.811,-0.587
 0.186, 0.075, 0.811,-0.588
 0.186, 0.075, 0.812,-0.589
 0.187, 0.075, 0.813,-0.59 
 0.187, 0.075, 0.814,-0.591
 0.187, 0.075, 0.814,-0.592
 0.188, 0.075, 0.815,-0.593
 0.188, 0.075, 0.816,-0.594
 0.188, 0.074, 0.816,-0.595
 0.189, 0.074, 0.817,-0.596
 0.189, 0.074, 0.818,-0.597
 0.19 , 0.074, 0.819,-0.598
 0.19 , 0.074, 0.819,-0.599
 0.19 , 0.074, 0.82 ,-0.6  
 0.191, 0.074, 0.821,-0.601
 0.191, 0.074, 0.821,-0.602
 0.191, 0.073, 0.822,-0.603
 0.192, 0.073, 0.823,-0.604
 0.192, 0.073, 0.824,-0.605
 0.192, 0.073, 0.824,-0.606
 0.193, 0.073, 0.825,-0.607
 0.193, 0.073, 0.826,-0.608
 0.193, 0.073, 0.826,-0.608
 0.194, 0.073, 0.827,-0.609
 0.194, 0.072, 0.828,-0.61 
 0.194, 0.072, 0.829,-0.611
 0.195, 0.072, 0.829,-0.612
 0.195, 0.072, 0.83 ,-0.613
 0.195, 0.072, 0.831,-0.614
 0.196, 0.072, 0.832,-0.615
 0.196, 0.072, 0.832,-0.616
 0.196, 0.072, 0.833,-0.617
 0.197, 0.071, 0.834,-0.618
 0.197, 0.071, 0.834,-0.619
 0.198, 0.071, 0.835,-0.62 
 0.198, 0.071, 0.836,-0.621
 0.198, 0.071, 0.837,-0.622
 0.199, 0.071, 0.837,-0.623
 0.199, 0.071, 0.838,-0.624
 0.199, 0.071, 0.839,-0.625
 0.2  , 0.07 , 0.84 ,-0.626
 0.2  , 0.07 , 0.84 ,-0.627
 0.2  , 0.07 , 0.841,-0.628
 0.201, 0.07 , 0.842,-0.629
 0.201, 0.07 , 0.843,-0.63 
 0.201, 0.07 , 0.843,-0.631
 0.202, 0.07 , 0.844,-0.632
 0.202, 0.069, 0.845,-0.633
 0.202, 0.069, 0.846,-0.634
 0.203, 0.069, 0.846,-0.635
 0.203, 0.069, 0.847,-0.636
 0.203, 0.069, 0.848,-0.637
 0.204, 0.069, 0.849,-0.638
 0.204, 0.069, 0.849,-0.639
 0.204, 0.068, 0.85 ,-0.64 
 0.205, 0.068, 0.851,-0.641
 0.205, 0.068, 0.852,-0.642
 0.205, 0.068, 0.852,-0.643
 0.206, 0.068, 0.853,-0.644
 0.206, 0.068, 0.854,-0.645
 0.206, 0.068, 0.855,-0.646
 0.207, 0.067, 0.855,-0.647
 0.207, 0.067, 0.856,-0.648
 0.207, 0.067, 0.857,-0.649
 0.208, 0.067, 0.858,-0.65 
 0.208, 0.067, 0.858,-0.651
 0.208, 0.067, 0.859,-0.652
 0.209, 0.066, 0.86 ,-0.653
 0.209, 0.066, 0.861,-0.654
 0.21 , 0.066, 0.862,-0.655
 0.21 , 0.066, 0.862,-0.656
 0.21 , 0.066, 0.863,-0.657
 0.211, 0.066, 0.864,-0.658
 0.211, 0.066, 0.865,-0.659
 0.211, 0.065, 0.865,-0.66 
 0.212, 0.065, 0.866,-0.661
 0.212, 0.065, 0.867,-0.662
 0.212, 0.065, 0.868,-0.663
 0.213, 0.065, 0.868,-0.664
 0.213, 0.065, 0.869,-0.665
 0.213, 0.064, 0.87 ,-0.666
 0.214, 0.064, 0.871,-0.667
 0.214, 0.064, 0.872,-0.668
 0.214, 0.064, 0.872,-0.669
 0.215, 0.064, 0.873,-0.67 
 0.215, 0.064, 0.874,-0.671
 0.215, 0.063, 0.875,-0.672
 0.216, 0.063, 0.875,-0.673
 0.216, 0.063, 0.876,-0.674
 0.216, 0.063, 0.877,-0.675
 0.217, 0.063, 0.878,-0.676
 0.217, 0.063, 0.879,-0.677
 0.217, 0.062, 0.879,-0.678
 0.218, 0.062, 0.88 ,-0.679
 0.218, 0.062, 0.881,-0.68 
 0.218, 0.062, 0.882,-0.681
 0.219, 0.062, 0.883,-0.682
 0.219, 0.062, 0.883,-0.683
 0.219, 0.061, 0.884,-0.684
 0.22 , 0.061, 0.885,-0.685
 0.22 , 0.061, 0.886,-0.686
 0.22 , 0.061, 0.887,-0.687
 0.221, 0.061, 0.887,-0.688
 0.221, 0.061, 0.888,-0.689
 0.221, 0.06 , 0.889,-0.69 
 0.222, 0.06 , 0.89 ,-0.691
 0.222, 0.06 , 0.891,-0.692
 0.222, 0.06 , 0.891,-0.693
 0.223, 0.06 , 0.892,-0.694
 0.223, 0.06 , 0.893,-0.695
 0.223, 0.059, 0.894,-0.696
 0.224, 0.059, 0.895,-0.697
 0.224, 0.059, 0.895,-0.699
 0.224, 0.059, 0.896,-0.7  
 0.225, 0.059, 0.897,-0.701
 0.225, 0.058, 0.898,-0.702
 0.225, 0.058, 0.899,-0.703
 0.226, 0.058, 0.9  ,-0.704
 0.226, 0.058, 0.9  ,-0.705
 0.226, 0.058, 0.901,-0.706
 0.227, 0.058, 0.902,-0.707
 0.227, 0.057, 0.903,-0.708
 0.227, 0.057, 0.904,-0.709
 0.228, 0.057, 0.904,-0.71 
 0.228, 0.057, 0.905,-0.711
 0.228, 0.057, 0.906,-0.712
 0.229, 0.056, 0.907,-0.713
 0.229, 0.056, 0.908,-0.714
 0.229, 0.056, 0.909,-0.715
 0.23 , 0.056, 0.909,-0.716
 0.23 , 0.056, 0.91 ,-0.717
 0.23 , 0.055, 0.911,-0.718
 0.231, 0.055, 0.912,-0.719
 0.231, 0.055, 0.913,-0.72 
 0.231, 0.055, 0.914,-0.721
 0.232, 0.055, 0.915,-0.722
 0.232, 0.055, 0.915,-0.723
 0.232, 0.054, 0.916,-0.724
 0.232, 0.054, 0.917,-0.725
 0.233, 0.054, 0.918,-0.726
 0.233, 0.054, 0.919,-0.727
 0.233, 0.054, 0.92 ,-0.728
 0.234, 0.053, 0.92 ,-0.729
 0.234, 0.053, 0.921,-0.73 
 0.234, 0.053, 0.922,-0.731
 0.235, 0.053, 0.923,-0.732
 0.235, 0.053, 0.924,-0.733
 0.235, 0.052, 0.925,-0.735
 0.236, 0.052, 0.926,-0.736
 0.236, 0.052, 0.926,-0.737
 0.236, 0.052, 0.927,-0.738
 0.237, 0.052, 0.928,-0.739
 0.237, 0.051, 0.929,-0.74 
 0.237, 0.051, 0.93 ,-0.741
 0.238, 0.051, 0.931,-0.742
 0.238, 0.051, 0.932,-0.743
 0.238, 0.051, 0.932,-0.744
 0.239, 0.05 , 0.933,-0.745
 0.239, 0.05 , 0.934,-0.746
 0.239, 0.05 , 0.935,-0.747
 0.24 , 0.05 , 0.936,-0.748
 0.24 , 0.05 , 0.937,-0.749
 0.24 , 0.049, 0.938,-0.75 
 0.241, 0.049, 0.939,-0.751
 0.241, 0.049, 0.939,-0.752
 0.241, 0.049, 0.94 ,-0.753
 0.242, 0.048, 0.941,-0.754
 0.242, 0.048, 0.942,-0.755
 0.242, 0.048, 0.943,-0.756
 0.243, 0.048, 0.944,-0.758
 0.243, 0.048, 0.945,-0.759
 0.243, 0.047, 0.946,-0.76 
 0.244, 0.047, 0.947,-0.761
 0.244, 0.047, 0.947,-0.762
 0.244, 0.047, 0.948,-0.763
 0.245, 0.047, 0.949,-0.764
 0.245, 0.046, 0.95 ,-0.765
 0.245, 0.046, 0.951,-0.766
 0.246, 0.046, 0.952,-0.767
 0.246, 0.046, 0.953,-0.768
 0.246, 0.045, 0.954,-0.769
 0.246, 0.045, 0.955,-0.77 
 0.247, 0.045, 0.956,-0.771
 0.247, 0.045, 0.957,-0.772
 0.247, 0.045, 0.957,-0.773
 0.248, 0.044, 0.958,-0.774
 0.248, 0.044, 0.959,-0.776
 0.248, 0.044, 0.96 ,-0.777
 0.249, 0.044, 0.961,-0.778
 0.249, 0.043, 0.962,-0.779
 0.249, 0.043, 0.963,-0.78 
 0.25 , 0.043, 0.964,-0.781
 0.25 , 0.043, 0.965,-0.782
 0.25 , 0.043, 0.966,-0.783
 0.251, 0.042, 0.967,-0.784
 0.251, 0.042, 0.968,-0.785
 0.251, 0.042, 0.968,-0.786
 0.252, 0.042, 0.969,-0.787
 0.252, 0.041, 0.97 ,-0.788
 0.252, 0.041, 0.971,-0.789
 0.253, 0.041, 0.972,-0.791
 0.253, 0.041, 0.973,-0.792
 0.253, 0.04 , 0.974,-0.793
 0.254, 0.04 , 0.975,-0.794
 0.254, 0.04 , 0.976,-0.795
 0.254, 0.04 , 0.977,-0.796
 0.255, 0.04 , 0.978,-0.797
 0.255, 0.039, 0.979,-0.798
 0.255, 0.039, 0.98 ,-0.799
 0.255, 0.039, 0.981,-0.8  
 0.256, 0.039, 0.982,-0.801
 0.256, 0.038, 0.983,-0.802
